"Promień: 1", "Liczba testów : 10"
Wymiar: 1 | Liczba punktów: 100,
Wymiar: 15 | Liczba punktów: 800,
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.56,Rezultat,0.156
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.56,Rezultat,0.156
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.57,Rezultat,0.155
Odchylenie standardowe,0.246,Średnia arytmetyczna,1.56,Rezultat,0.157
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.56,Rezultat,0.155
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.56,Rezultat,0.156
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.57,Rezultat,0.156
Odchylenie standardowe,0.246,Średnia arytmetyczna,1.57,Rezultat,0.157
Odchylenie standardowe,0.246,Średnia arytmetyczna,1.56,Rezultat,0.158
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.56,Rezultat,0.157
Wymiar: 16 | Liczba punktów: 850,
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.61,Rezultat,0.151
Odchylenie standardowe,0.247,Średnia arytmetyczna,1.61,Rezultat,0.153
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.63,Rezultat,0.150
Odchylenie standardowe,0.241,Średnia arytmetyczna,1.61,Rezultat,0.150
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.61,Rezultat,0.150
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.62,Rezultat,0.150
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.61,Rezultat,0.151
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.62,Rezultat,0.151
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.62,Rezultat,0.151
Odchylenie standardowe,0.247,Średnia arytmetyczna,1.62,Rezultat,0.153
Wymiar: 17 | Liczba punktów: 900,
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.67,Rezultat,0.145
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.66,Rezultat,0.147
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.66,Rezultat,0.146
Odchylenie standardowe,0.241,Średnia arytmetyczna,1.66,Rezultat,0.145
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.66,Rezultat,0.147
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.67,Rezultat,0.147
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.67,Rezultat,0.147
Odchylenie standardowe,0.241,Średnia arytmetyczna,1.66,Rezultat,0.145
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.67,Rezultat,0.145
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.67,Rezultat,0.147
Wymiar: 18 | Liczba punktów: 950,
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.71,Rezultat,0.143
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.72,Rezultat,0.142
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.70,Rezultat,0.142
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.72,Rezultat,0.142
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.72,Rezultat,0.142
Odchylenie standardowe,0.246,Średnia arytmetyczna,1.73,Rezultat,0.142
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.71,Rezultat,0.141
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.71,Rezultat,0.142
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.71,Rezultat,0.142
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.72,Rezultat,0.141
Wymiar: 19 | Liczba punktów: 1000,
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.76,Rezultat,0.139
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.76,Rezultat,0.138
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.75,Rezultat,0.138
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.76,Rezultat,0.139
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.76,Rezultat,0.138
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.76,Rezultat,0.139
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.76,Rezultat,0.139
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.76,Rezultat,0.138
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.77,Rezultat,0.138
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.77,Rezultat,0.138
Wymiar: 20 | Liczba punktów: 1050,
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.81,Rezultat,0.135
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.81,Rezultat,0.134
Odchylenie standardowe,0.248,Średnia arytmetyczna,1.81,Rezultat,0.137
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.80,Rezultat,0.135
Odchylenie standardowe,0.241,Średnia arytmetyczna,1.82,Rezultat,0.133
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.82,Rezultat,0.133
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.81,Rezultat,0.135
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.81,Rezultat,0.134
Odchylenie standardowe,0.246,Średnia arytmetyczna,1.82,Rezultat,0.136
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.80,Rezultat,0.135
Wymiar: 21 | Liczba punktów: 1100,
Odchylenie standardowe,0.241,Średnia arytmetyczna,1.86,Rezultat,0.130
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.86,Rezultat,0.131
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.86,Rezultat,0.131
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.86,Rezultat,0.131
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.86,Rezultat,0.131
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.87,Rezultat,0.130
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.86,Rezultat,0.131
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.85,Rezultat,0.131
Odchylenie standardowe,0.241,Średnia arytmetyczna,1.85,Rezultat,0.130
Odchylenie standardowe,0.246,Średnia arytmetyczna,1.86,Rezultat,0.132
Wymiar: 22 | Liczba punktów: 1150,
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.90,Rezultat,0.128
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.90,Rezultat,0.128
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.90,Rezultat,0.128
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.91,Rezultat,0.128
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.90,Rezultat,0.129
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.90,Rezultat,0.127
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.90,Rezultat,0.128
Odchylenie standardowe,0.247,Średnia arytmetyczna,1.90,Rezultat,0.130
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.90,Rezultat,0.127
Odchylenie standardowe,0.241,Średnia arytmetyczna,1.89,Rezultat,0.127
Wymiar: 23 | Liczba punktów: 1200,
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.94,Rezultat,0.126
Odchylenie standardowe,0.246,Średnia arytmetyczna,1.94,Rezultat,0.127
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.95,Rezultat,0.125
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.94,Rezultat,0.125
Odchylenie standardowe,0.246,Średnia arytmetyczna,1.95,Rezultat,0.126
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.93,Rezultat,0.126
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.95,Rezultat,0.125
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.95,Rezultat,0.124
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.94,Rezultat,0.124
Odchylenie standardowe,0.241,Średnia arytmetyczna,1.94,Rezultat,0.124
Wymiar: 24 | Liczba punktów: 1250,
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.99,Rezultat,0.122
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.98,Rezultat,0.123
Odchylenie standardowe,0.246,Średnia arytmetyczna,1.98,Rezultat,0.124
Odchylenie standardowe,0.243,Średnia arytmetyczna,1.98,Rezultat,0.123
Odchylenie standardowe,0.242,Średnia arytmetyczna,1.98,Rezultat,0.122
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.98,Rezultat,0.123
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.99,Rezultat,0.123
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.98,Rezultat,0.123
Odchylenie standardowe,0.244,Średnia arytmetyczna,1.99,Rezultat,0.123
Odchylenie standardowe,0.245,Średnia arytmetyczna,1.98,Rezultat,0.124
Wymiar: 25 | Liczba punktów: 1300,
Odchylenie standardowe,0.246,Średnia arytmetyczna,2.03,Rezultat,0.121
Odchylenie standardowe,0.241,Średnia arytmetyczna,2.03,Rezultat,0.118
Odchylenie standardowe,0.242,Średnia arytmetyczna,2.02,Rezultat,0.120
Odchylenie standardowe,0.243,Średnia arytmetyczna,2.03,Rezultat,0.120
Odchylenie standardowe,0.243,Średnia arytmetyczna,2.03,Rezultat,0.120
Odchylenie standardowe,0.243,Średnia arytmetyczna,2.02,Rezultat,0.120
Odchylenie standardowe,0.246,Średnia arytmetyczna,2.04,Rezultat,0.121
Odchylenie standardowe,0.245,Średnia arytmetyczna,2.03,Rezultat,0.121
Odchylenie standardowe,0.244,Średnia arytmetyczna,2.02,Rezultat,0.121
Odchylenie standardowe,0.244,Średnia arytmetyczna,2.03,Rezultat,0.120
